time,open,high,low,close,volume
2025-09-24 21:15:00+00:00,113644.4140625,113644.4140625,113644.4140625,113644.4140625,0
2025-09-24 21:16:00+00:00,113604.7265625,113604.7265625,113604.7265625,113604.7265625,0
2025-09-24 21:18:00+00:00,113585.1328125,113585.1328125,113585.1328125,113585.1328125,14909440
2025-09-24 21:19:00+00:00,113588.484375,113588.484375,113588.484375,113588.484375,52731904
2025-09-24 21:20:00+00:00,113578.46875,113578.46875,113578.46875,113578.46875,0
2025-09-24 21:22:00+00:00,113575.3203125,113575.3203125,113575.3203125,113575.3203125,2904064
2025-09-24 21:23:00+00:00,113595.2109375,113595.2109375,113595.2109375,113595.2109375,0
2025-09-24 21:24:00+00:00,113606.828125,113606.828125,113606.828125,113606.828125,0
2025-09-24 21:25:00+00:00,113612.3984375,113612.3984375,113612.3984375,113612.3984375,14221312
2025-09-24 21:26:00+00:00,113608.84375,113608.84375,113608.84375,113608.84375,0
2025-09-24 21:27:00+00:00,113615.3125,113615.3125,113615.3125,113615.3125,0
2025-09-24 21:28:00+00:00,113616.25,113616.25,113616.25,113616.25,0
2025-09-24 21:29:00+00:00,113610.6328125,113610.6328125,113610.6328125,113610.6328125,0
2025-09-24 21:30:00+00:00,113613.75,113613.75,113613.75,113613.75,26173440
2025-09-24 21:31:00+00:00,113620.7421875,113620.7421875,113620.7421875,113620.7421875,628559872
2025-09-24 21:32:00+00:00,113606.7421875,113606.7421875,113606.7421875,113606.7421875,23048192
2025-09-24 21:33:00+00:00,113595.953125,113595.953125,113595.953125,113595.953125,995328
2025-09-24 21:34:00+00:00,113595.1875,113595.1875,113595.1875,113595.1875,0
2025-09-24 21:35:00+00:00,113573.9765625,113573.9765625,113573.9765625,113573.9765625,0
2025-09-24 21:36:00+00:00,113557.6953125,113557.6953125,113557.6953125,113557.6953125,0
2025-09-24 21:37:00+00:00,113565.140625,113565.140625,113565.140625,113565.140625,0
2025-09-24 21:38:00+00:00,113552.84375,113552.84375,113552.84375,113552.84375,14938112
2025-09-24 21:39:00+00:00,113543.1328125,113543.1328125,113543.1328125,113543.1328125,0
2025-09-24 21:40:00+00:00,113553.5234375,113553.5234375,113553.5234375,113553.5234375,0
2025-09-24 21:42:00+00:00,113539.203125,113539.203125,113539.203125,113539.203125,0
2025-09-24 21:43:00+00:00,113531.328125,113531.328125,113531.328125,113531.328125,9994240
2025-09-24 21:44:00+00:00,113526.96875,113526.96875,113526.96875,113526.96875,0
2025-09-24 21:45:00+00:00,113486.3984375,113486.3984375,113486.3984375,113486.3984375,49958912
2025-09-24 21:46:00+00:00,113476.1171875,113476.1171875,113476.1171875,113476.1171875,22966272
2025-09-24 21:47:00+00:00,113468.0703125,113468.0703125,113468.0703125,113468.0703125,6324224
2025-09-24 21:48:00+00:00,113483.2578125,113483.2578125,113483.2578125,113483.2578125,0
2025-09-24 21:49:00+00:00,113494.1328125,113494.1328125,113494.1328125,113494.1328125,65888256
2025-09-24 21:50:00+00:00,113538.859375,113538.859375,113538.859375,113538.859375,0
2025-09-24 21:51:00+00:00,113572.2109375,113572.2109375,113572.2109375,113572.2109375,0
2025-09-24 21:52:00+00:00,113570.1015625,113570.1015625,113570.1015625,113570.1015625,0
2025-09-24 21:53:00+00:00,113572.40625,113572.40625,113572.40625,113572.40625,14999552
2025-09-24 21:54:00+00:00,113569.625,113569.625,113569.625,113569.625,0
2025-09-24 21:55:00+00:00,113577.1328125,113577.1328125,113577.1328125,113577.1328125,15237120
2025-09-24 21:56:00+00:00,113574.0234375,113574.0234375,113574.0234375,113574.0234375,0
2025-09-24 21:57:00+00:00,113580.6640625,113580.6640625,113580.6640625,113580.6640625,84385792
2025-09-24 21:58:00+00:00,113555.2265625,113555.2265625,113555.2265625,113555.2265625,44941312
2025-09-24 21:59:00+00:00,113366.171875,113366.171875,113366.171875,113366.171875,19283968
2025-09-24 22:00:00+00:00,113383.7109375,113383.7109375,113383.7109375,113383.7109375,0
2025-09-24 22:02:00+00:00,113510.5234375,113510.5234375,113510.5234375,113510.5234375,997253120
2025-09-24 22:03:00+00:00,113615.0390625,113615.0390625,113615.0390625,113615.0390625,0
2025-09-24 22:04:00+00:00,113674.6796875,113674.6796875,113674.6796875,113674.6796875,255967232
2025-09-24 22:05:00+00:00,113612.1328125,113612.1328125,113612.1328125,113612.1328125,15384576
2025-09-24 22:06:00+00:00,113551.1328125,113551.1328125,113551.1328125,113551.1328125,192229376
2025-09-24 22:07:00+00:00,113496.5234375,113496.5234375,113496.5234375,113496.5234375,13246464
2025-09-24 22:08:00+00:00,113478.8125,113478.8125,113478.8125,113478.8125,0
2025-09-24 22:09:00+00:00,113509.75,113509.75,113509.75,113509.75,925716480
2025-09-24 22:10:00+00:00,113579.359375,113579.359375,113579.359375,113579.359375,0
2025-09-24 22:11:00+00:00,113639.34375,113639.34375,113639.34375,113639.34375,6750208
