time,open,high,low,close,volume
2025-10-16 21:12:00+00:00,426.3,426.4,426.25,426.26,0
2025-10-16 21:13:00+00:00,426.325,426.4,426.22,426.4,0
2025-10-16 21:14:00+00:00,426.38,427.0,426.3563,426.938,0
2025-10-16 21:15:00+00:00,427.0,427.0,426.6,426.95,0
2025-10-16 21:16:00+00:00,426.75,427.0,426.7,426.9,0
2025-10-16 21:17:00+00:00,426.98,426.98,426.7,426.85,0
2025-10-16 21:18:00+00:00,426.89,427.0,426.8,426.95,0
2025-10-16 21:19:00+00:00,426.99,427.2,426.8048,427.08,0
2025-10-16 21:20:00+00:00,427.0,427.2,426.9001,427.08,0
2025-10-16 21:21:00+00:00,427.0891,427.0891,426.9,426.95,0
2025-10-16 21:22:00+00:00,427.0,427.0,426.75,426.825,0
2025-10-16 21:23:00+00:00,426.79,426.86,426.5,426.58,0
2025-10-16 21:24:00+00:00,426.6,426.6,426.4,426.6,0
2025-10-16 21:25:00+00:00,426.51,426.6,426.51,426.5999,0
2025-10-16 21:26:00+00:00,426.51,426.6,426.51,426.545,0
2025-10-16 21:27:00+00:00,426.6,426.6,426.51,426.55,0
2025-10-16 21:28:00+00:00,426.55,428.2,426.51,427.15,0
2025-10-16 21:29:00+00:00,428.1199,428.1199,427.44,427.9,0
2025-10-16 21:30:00+00:00,427.8601,428.0,427.01,427.636,0
2025-10-16 21:31:00+00:00,427.43,427.85,427.01,427.375,0
2025-10-16 21:32:00+00:00,427.375,427.88,427.375,427.55,0
2025-10-16 21:33:00+00:00,427.55,427.7,427.21,427.35,0
2025-10-16 21:34:00+00:00,427.49,427.49,426.7,426.87,0
2025-10-16 21:35:00+00:00,427.0,427.1,426.7,427.1,0
2025-10-16 21:36:00+00:00,427.05,427.1,426.61,426.97,0
2025-10-16 21:37:00+00:00,426.9,427.0,426.8,427.0,0
2025-10-16 21:38:00+00:00,426.9,426.98,426.8,426.96,0
2025-10-16 21:39:00+00:00,426.98,427.0,426.81,426.8911,0
2025-10-16 21:40:00+00:00,426.97,426.97,426.56,426.61,0
2025-10-16 21:41:00+00:00,426.8,426.95,426.6633,426.85,0
2025-10-16 21:42:00+00:00,426.9484,427.1,426.83,427.0,0
2025-10-16 21:43:00+00:00,426.9593,427.1,426.95,427.07,0
2025-10-16 21:44:00+00:00,427.07,427.07,426.83,427.0,0
2025-10-16 21:45:00+00:00,426.9,427.0,426.9,427.0,0
2025-10-16 21:46:00+00:00,426.9,427.0,426.9,426.91,0
2025-10-16 21:47:00+00:00,426.96,426.9999,426.9,426.911,0
2025-10-16 21:48:00+00:00,426.99,426.99,426.78,426.88,0
2025-10-16 21:49:00+00:00,426.99,427.09,426.78,426.8,0
2025-10-16 21:50:00+00:00,426.98,427.1,426.8,427.1,0
2025-10-16 21:51:00+00:00,427.0,427.1,426.92,426.95,0
2025-10-16 21:52:00+00:00,426.8,427.09,426.8,426.93,0
2025-10-16 21:53:00+00:00,426.93,427.09,426.8,427.01,0
2025-10-16 21:54:00+00:00,427.01,427.1,426.8,426.94,0
2025-10-16 21:55:00+00:00,427.0,427.45,427.0,427.45,0
