time,open,high,low,close,volume
2025-10-15 16:09:00+00:00,111063.921875,111063.921875,111063.921875,111063.921875,0
2025-10-15 16:10:00+00:00,111067.5703125,111067.5703125,111067.5703125,111067.5703125,1280016384
2025-10-15 16:11:00+00:00,110997.859375,110997.859375,110997.859375,110997.859375,0
2025-10-15 16:12:00+00:00,110989.3828125,110989.3828125,110989.3828125,110989.3828125,86097920
2025-10-15 16:14:00+00:00,110910.1953125,110910.1953125,110910.1953125,110910.1953125,1728512
2025-10-15 16:15:00+00:00,111001.1171875,111001.1171875,111001.1171875,111001.1171875,37543936
2025-10-15 16:17:00+00:00,110869.4765625,110869.4765625,110869.4765625,110869.4765625,0
2025-10-15 16:19:00+00:00,110860.6328125,110860.6328125,110860.6328125,110860.6328125,0
2025-10-15 16:20:00+00:00,110916.7421875,110916.7421875,110916.7421875,110916.7421875,0
2025-10-15 16:21:00+00:00,111004.8359375,111004.8359375,111004.8359375,111004.8359375,107143168
2025-10-15 16:22:00+00:00,110976.7421875,110976.7421875,110976.7421875,110976.7421875,0
2025-10-15 16:23:00+00:00,110909.9453125,110909.9453125,110909.9453125,110909.9453125,2220032
2025-10-15 16:24:00+00:00,110969.4453125,110969.4453125,110969.4453125,110969.4453125,0
2025-10-15 16:25:00+00:00,110990.7421875,110990.7421875,110990.7421875,110990.7421875,0
2025-10-15 16:26:00+00:00,111066.4765625,111066.4765625,111066.4765625,111066.4765625,0
2025-10-15 16:27:00+00:00,111001.75,111001.75,111001.75,111001.75,0
2025-10-15 16:29:00+00:00,111115.53125,111115.53125,111115.53125,111115.53125,0
2025-10-15 16:30:00+00:00,111062.3125,111062.3125,111062.3125,111062.3125,108478464
2025-10-15 16:31:00+00:00,110987.40625,110987.40625,110987.40625,110987.40625,715776000
2025-10-15 16:32:00+00:00,111087.4140625,111087.4140625,111087.4140625,111087.4140625,278528
2025-10-15 16:34:00+00:00,110975.359375,110975.359375,110975.359375,110975.359375,0
2025-10-15 16:35:00+00:00,110820.71875,110820.71875,110820.71875,110820.71875,0
2025-10-15 16:36:00+00:00,110864.3984375,110864.3984375,110864.3984375,110864.3984375,0
2025-10-15 16:37:00+00:00,110902.078125,110902.078125,110902.078125,110902.078125,321052672
2025-10-15 16:38:00+00:00,110939.4296875,110939.4296875,110939.4296875,110939.4296875,0
2025-10-15 16:40:00+00:00,110899.40625,110899.40625,110899.40625,110899.40625,0
2025-10-15 16:41:00+00:00,110899.4375,110899.4375,110899.4375,110899.4375,0
2025-10-15 16:43:00+00:00,110814.0390625,110814.0390625,110814.0390625,110814.0390625,0
2025-10-15 16:44:00+00:00,110778.984375,110778.984375,110778.984375,110778.984375,0
2025-10-15 16:46:00+00:00,110742.5703125,110742.5703125,110742.5703125,110742.5703125,0
2025-10-15 16:47:00+00:00,110717.375,110717.375,110717.375,110717.375,0
2025-10-15 16:49:00+00:00,110827.28125,110827.28125,110827.28125,110827.28125,772407296
2025-10-15 16:50:00+00:00,110780.734375,110780.734375,110780.734375,110780.734375,0
2025-10-15 16:51:00+00:00,110804.2109375,110804.2109375,110804.2109375,110804.2109375,0
2025-10-15 16:52:00+00:00,110763.375,110763.375,110763.375,110763.375,0
2025-10-15 16:53:00+00:00,110787.796875,110787.796875,110787.796875,110787.796875,20537344
2025-10-15 16:54:00+00:00,110816.640625,110816.640625,110816.640625,110816.640625,0
2025-10-15 16:56:00+00:00,110821.1875,110821.1875,110821.1875,110821.1875,0
2025-10-15 16:57:00+00:00,110897.078125,110897.078125,110897.078125,110897.078125,0
2025-10-15 16:59:00+00:00,110832.7734375,110832.7734375,110832.7734375,110832.7734375,172539904
2025-10-15 17:01:00+00:00,110768.28125,110768.28125,110768.28125,110768.28125,0
2025-10-15 17:02:00+00:00,110671.6640625,110671.6640625,110671.6640625,110671.6640625,0
2025-10-15 17:03:00+00:00,110692.703125,110692.703125,110692.703125,110692.703125,0
2025-10-15 17:04:00+00:00,110648.6640625,110648.6640625,110648.6640625,110648.6640625,0
