time,open,high,low,close,volume
2025-10-07 21:15:00+00:00,122087.515625,122087.515625,122087.515625,122087.515625,0
2025-10-07 21:17:00+00:00,122159.8125,122159.8125,122159.8125,122159.8125,0
2025-10-07 21:18:00+00:00,122183.2109375,122183.2109375,122183.2109375,122183.2109375,40181760
2025-10-07 21:19:00+00:00,122194.7734375,122194.7734375,122194.7734375,122194.7734375,229187584
2025-10-07 21:20:00+00:00,122206.4609375,122206.4609375,122206.4609375,122206.4609375,0
2025-10-07 21:21:00+00:00,122169.890625,122169.890625,122169.890625,122169.890625,43171840
2025-10-07 21:22:00+00:00,122178.0703125,122178.0703125,122178.0703125,122178.0703125,0
2025-10-07 21:23:00+00:00,122179.796875,122179.796875,122179.796875,122179.796875,0
2025-10-07 21:24:00+00:00,122173.640625,122173.640625,122173.640625,122173.640625,0
2025-10-07 21:25:00+00:00,122181.6953125,122181.6953125,122181.6953125,122181.6953125,0
2025-10-07 21:26:00+00:00,122203.2734375,122203.2734375,122203.2734375,122203.2734375,0
2025-10-07 21:27:00+00:00,122248.1328125,122248.1328125,122248.1328125,122248.1328125,11182080
2025-10-07 21:28:00+00:00,122264.6328125,122264.6328125,122264.6328125,122264.6328125,0
2025-10-07 21:30:00+00:00,122309.3203125,122309.3203125,122309.3203125,122309.3203125,0
2025-10-07 21:31:00+00:00,122296.0859375,122296.0859375,122296.0859375,122296.0859375,0
2025-10-07 21:32:00+00:00,122271.625,122271.625,122271.625,122271.625,141533184
2025-10-07 21:34:00+00:00,122177.15625,122177.15625,122177.15625,122177.15625,0
2025-10-07 21:35:00+00:00,122185.1796875,122185.1796875,122185.1796875,122185.1796875,0
2025-10-07 21:36:00+00:00,122158.078125,122158.078125,122158.078125,122158.078125,109576192
2025-10-07 21:37:00+00:00,122109.0546875,122109.0546875,122109.0546875,122109.0546875,0
2025-10-07 21:38:00+00:00,122068.8203125,122068.8203125,122068.8203125,122068.8203125,0
2025-10-07 21:39:00+00:00,122088.53125,122088.53125,122088.53125,122088.53125,1104338944
2025-10-07 21:40:00+00:00,122102.9296875,122102.9296875,122102.9296875,122102.9296875,7798784
2025-10-07 21:41:00+00:00,122072.390625,122072.390625,122072.390625,122072.390625,0
2025-10-07 21:42:00+00:00,122068.7734375,122068.7734375,122068.7734375,122068.7734375,0
2025-10-07 21:43:00+00:00,121945.59375,121945.59375,121945.59375,121945.59375,903282688
2025-10-07 21:44:00+00:00,121960.546875,121960.546875,121960.546875,121960.546875,0
2025-10-07 21:45:00+00:00,122055.265625,122055.265625,122055.265625,122055.265625,0
2025-10-07 21:47:00+00:00,122001.3671875,122001.3671875,122001.3671875,122001.3671875,18874368
2025-10-07 21:49:00+00:00,121905.0078125,121905.0078125,121905.0078125,121905.0078125,0
2025-10-07 21:50:00+00:00,121892.1328125,121892.1328125,121892.1328125,121892.1328125,39895040
2025-10-07 21:51:00+00:00,121887.984375,121887.984375,121887.984375,121887.984375,851968
2025-10-07 21:53:00+00:00,121894.046875,121894.046875,121894.046875,121894.046875,0
2025-10-07 21:54:00+00:00,121907.3359375,121907.3359375,121907.3359375,121907.3359375,26959872
2025-10-07 21:55:00+00:00,121893.8203125,121893.8203125,121893.8203125,121893.8203125,1592868864
2025-10-07 21:56:00+00:00,121901.203125,121901.203125,121901.203125,121901.203125,0
2025-10-07 21:57:00+00:00,121917.046875,121917.046875,121917.046875,121917.046875,1187840
2025-10-07 21:58:00+00:00,121922.4453125,121922.4453125,121922.4453125,121922.4453125,786432
2025-10-07 21:59:00+00:00,121968.8125,121968.8125,121968.8125,121968.8125,1640456192
2025-10-07 22:00:00+00:00,122037.0390625,122037.0390625,122037.0390625,122037.0390625,902037504
2025-10-07 22:01:00+00:00,122056.40625,122056.40625,122056.40625,122056.40625,0
2025-10-07 22:02:00+00:00,122024.6953125,122024.6953125,122024.6953125,122024.6953125,1061060608
2025-10-07 22:03:00+00:00,122039.2109375,122039.2109375,122039.2109375,122039.2109375,0
2025-10-07 22:04:00+00:00,122024.5078125,122024.5078125,122024.5078125,122024.5078125,66592768
2025-10-07 22:05:00+00:00,122024.078125,122024.078125,122024.078125,122024.078125,4915200
2025-10-07 22:06:00+00:00,122013.5390625,122013.5390625,122013.5390625,122013.5390625,0
2025-10-07 22:07:00+00:00,122006.34375,122006.34375,122006.34375,122006.34375,0
2025-10-07 22:08:00+00:00,122003.5859375,122003.5859375,122003.5859375,122003.5859375,80674816
2025-10-07 22:09:00+00:00,121980.234375,121980.234375,121980.234375,121980.234375,1671290880
2025-10-07 22:10:00+00:00,121922.1015625,121922.1015625,121922.1015625,121922.1015625,981475328
2025-10-07 22:11:00+00:00,121908.40625,121908.40625,121908.40625,121908.40625,0
2025-10-07 22:12:00+00:00,121921.9296875,121921.9296875,121921.9296875,121921.9296875,0
