time,open,high,low,close,volume
2025-10-16 19:33:00+00:00,107853.25,107853.25,107853.25,107853.25,0
2025-10-16 19:34:00+00:00,107800.3984375,107800.3984375,107800.3984375,107800.3984375,1317715968
2025-10-16 19:36:00+00:00,107868.5234375,107868.5234375,107868.5234375,107868.5234375,0
2025-10-16 19:37:00+00:00,108069.5390625,108069.5390625,108069.5390625,108069.5390625,1156505600
2025-10-16 19:38:00+00:00,108027.28125,108027.28125,108027.28125,108027.28125,0
2025-10-16 19:39:00+00:00,107967.9765625,107967.9765625,107967.9765625,107967.9765625,47915008
2025-10-16 19:41:00+00:00,107914.1640625,107914.1640625,107914.1640625,107914.1640625,0
2025-10-16 19:42:00+00:00,107987.125,107987.125,107987.125,107987.125,0
2025-10-16 19:44:00+00:00,108004.5,108004.5,108004.5,108004.5,301236224
2025-10-16 19:45:00+00:00,108031.5546875,108031.5546875,108031.5546875,108031.5546875,0
2025-10-16 19:47:00+00:00,107965.3203125,107965.3203125,107965.3203125,107965.3203125,67297280
2025-10-16 19:48:00+00:00,108032.7890625,108032.7890625,108032.7890625,108032.7890625,24297472
2025-10-16 19:49:00+00:00,108015.890625,108015.890625,108015.890625,108015.890625,57401344
2025-10-16 19:51:00+00:00,108323.640625,108323.640625,108323.640625,108323.640625,0
2025-10-16 19:52:00+00:00,108314.21875,108314.21875,108314.21875,108314.21875,0
2025-10-16 19:53:00+00:00,108489.3203125,108489.3203125,108489.3203125,108489.3203125,512589824
2025-10-16 19:54:00+00:00,108527.453125,108527.453125,108527.453125,108527.453125,0
2025-10-16 19:55:00+00:00,108423.015625,108423.015625,108423.015625,108423.015625,171114496
2025-10-16 19:56:00+00:00,108377.2734375,108377.2734375,108377.2734375,108377.2734375,749862912
2025-10-16 19:57:00+00:00,108320.6640625,108320.6640625,108320.6640625,108320.6640625,0
2025-10-16 19:59:00+00:00,108295.9609375,108295.9609375,108295.9609375,108295.9609375,0
2025-10-16 20:00:00+00:00,108226.6484375,108226.6484375,108226.6484375,108226.6484375,46784512
2025-10-16 20:01:00+00:00,108335.53125,108335.53125,108335.53125,108335.53125,969621504
2025-10-16 20:02:00+00:00,108355.28125,108355.28125,108355.28125,108355.28125,0
2025-10-16 20:04:00+00:00,108248.40625,108248.40625,108248.40625,108248.40625,916652032
2025-10-16 20:05:00+00:00,108196.8359375,108196.8359375,108196.8359375,108196.8359375,0
2025-10-16 20:06:00+00:00,108208.578125,108208.578125,108208.578125,108208.578125,691363840
2025-10-16 20:07:00+00:00,108238.0703125,108238.0703125,108238.0703125,108238.0703125,47570944
2025-10-16 20:09:00+00:00,108273.9453125,108273.9453125,108273.9453125,108273.9453125,72425472
2025-10-16 20:10:00+00:00,108275.1796875,108275.1796875,108275.1796875,108275.1796875,64217088
2025-10-16 20:11:00+00:00,108247.78125,108247.78125,108247.78125,108247.78125,0
2025-10-16 20:13:00+00:00,108169.8046875,108169.8046875,108169.8046875,108169.8046875,853958656
2025-10-16 20:14:00+00:00,108112.8125,108112.8125,108112.8125,108112.8125,260038656
2025-10-16 20:15:00+00:00,108118.65625,108118.65625,108118.65625,108118.65625,0
2025-10-16 20:16:00+00:00,108181.59375,108181.59375,108181.59375,108181.59375,295174144
2025-10-16 20:18:00+00:00,108268.5,108268.5,108268.5,108268.5,0
2025-10-16 20:19:00+00:00,108256.5,108256.5,108256.5,108256.5,177938432
2025-10-16 20:21:00+00:00,108235.5859375,108235.5859375,108235.5859375,108235.5859375,780967936
2025-10-16 20:22:00+00:00,108200.5859375,108200.5859375,108200.5859375,108200.5859375,195764224
2025-10-16 20:24:00+00:00,108121.5078125,108121.5078125,108121.5078125,108121.5078125,0
2025-10-16 20:26:00+00:00,108078.3515625,108078.3515625,108078.3515625,108078.3515625,0
2025-10-16 20:27:00+00:00,108035.0078125,108035.0078125,108035.0078125,108035.0078125,1029611520
2025-10-16 20:29:00+00:00,107894.84375,107894.84375,107894.84375,107894.84375,0
2025-10-16 20:30:00+00:00,108020.0234375,108020.0234375,108020.0234375,108020.0234375,1135222784
2025-10-16 20:32:00+00:00,107888.5859375,107888.5859375,107888.5859375,107888.5859375,0
2025-10-16 20:33:00+00:00,107791.3515625,107791.3515625,107791.3515625,107791.3515625,879591424
2025-10-16 20:35:00+00:00,107554.3515625,107554.3515625,107554.3515625,107554.3515625,0
2025-10-16 20:36:00+00:00,107628.7890625,107628.7890625,107628.7890625,107628.7890625,0
2025-10-16 20:38:00+00:00,107856.5234375,107856.5234375,107856.5234375,107856.5234375,59269120
2025-10-16 20:39:00+00:00,107864.875,107864.875,107864.875,107864.875,0
2025-10-16 20:40:00+00:00,107816.5859375,107816.5859375,107816.5859375,107816.5859375,425721856
2025-10-16 20:41:00+00:00,107739.0859375,107739.0859375,107739.0859375,107739.0859375,0
2025-10-16 20:42:00+00:00,107699.859375,107699.859375,107699.859375,107699.859375,0
2025-10-16 20:43:00+00:00,107719.84375,107719.84375,107719.84375,107719.84375,381304832
2025-10-16 20:44:00+00:00,107731.8359375,107731.8359375,107731.8359375,107731.8359375,194420736
2025-10-16 20:45:00+00:00,107804.515625,107804.515625,107804.515625,107804.515625,132251648
2025-10-16 20:46:00+00:00,107884.0078125,107884.0078125,107884.0078125,107884.0078125,0
2025-10-16 20:48:00+00:00,107954.046875,107954.046875,107954.046875,107954.046875,0
2025-10-16 20:49:00+00:00,107960.3203125,107960.3203125,107960.3203125,107960.3203125,980893696
2025-10-16 20:50:00+00:00,107929.6328125,107929.6328125,107929.6328125,107929.6328125,17915904
2025-10-16 20:52:00+00:00,107842.9609375,107842.9609375,107842.9609375,107842.9609375,0
2025-10-16 20:53:00+00:00,107907.46875,107907.46875,107907.46875,107907.46875,364437504
2025-10-16 20:54:00+00:00,107869.0390625,107869.0390625,107869.0390625,107869.0390625,0
2025-10-16 20:55:00+00:00,107885.4921875,107885.4921875,107885.4921875,107885.4921875,51970048
2025-10-16 20:56:00+00:00,107826.3125,107826.3125,107826.3125,107826.3125,0
2025-10-16 20:58:00+00:00,107701.1328125,107701.1328125,107701.1328125,107701.1328125,0
2025-10-16 20:59:00+00:00,107785.3203125,107785.3203125,107785.3203125,107785.3203125,98246656
2025-10-16 21:01:00+00:00,107945.9375,107945.9375,107945.9375,107945.9375,58826752
2025-10-16 21:02:00+00:00,107975.4375,107975.4375,107975.4375,107975.4375,53133312
2025-10-16 21:03:00+00:00,107919.9765625,107919.9765625,107919.9765625,107919.9765625,919011328
2025-10-16 21:05:00+00:00,107928.9296875,107928.9296875,107928.9296875,107928.9296875,0
2025-10-16 21:06:00+00:00,107953.171875,107953.171875,107953.171875,107953.171875,293265408
2025-10-16 21:08:00+00:00,107849.6171875,107849.6171875,107849.6171875,107849.6171875,893091840
2025-10-16 21:09:00+00:00,107796.484375,107796.484375,107796.484375,107796.484375,0
2025-10-16 21:10:00+00:00,107693.546875,107693.546875,107693.546875,107693.546875,0
2025-10-16 21:12:00+00:00,107910.875,107910.875,107910.875,107910.875,42917888
2025-10-16 21:14:00+00:00,107959.4921875,107959.4921875,107959.4921875,107959.4921875,0
2025-10-16 21:15:00+00:00,108129.15625,108129.15625,108129.15625,108129.15625,30679040
2025-10-16 21:16:00+00:00,108127.0703125,108127.0703125,108127.0703125,108127.0703125,57344
2025-10-16 21:18:00+00:00,108186.0546875,108186.0546875,108186.0546875,108186.0546875,0
2025-10-16 21:19:00+00:00,108155.7421875,108155.7421875,108155.7421875,108155.7421875,0
2025-10-16 21:20:00+00:00,108144.5859375,108144.5859375,108144.5859375,108144.5859375,44810240
2025-10-16 21:21:00+00:00,108060.0,108060.0,108060.0,108060.0,0
2025-10-16 21:22:00+00:00,108009.25,108009.25,108009.25,108009.25,962936832
2025-10-16 21:24:00+00:00,108020.1953125,108020.1953125,108020.1953125,108020.1953125,0
2025-10-16 21:25:00+00:00,108016.2578125,108016.2578125,108016.2578125,108016.2578125,280748032
2025-10-16 21:26:00+00:00,108048.5703125,108048.5703125,108048.5703125,108048.5703125,0
2025-10-16 21:27:00+00:00,108054.8046875,108054.8046875,108054.8046875,108054.8046875,0
2025-10-16 21:28:00+00:00,108130.9375,108130.9375,108130.9375,108130.9375,346546176
2025-10-16 21:29:00+00:00,108096.984375,108096.984375,108096.984375,108096.984375,0
2025-10-16 21:30:00+00:00,108123.7890625,108123.7890625,108123.7890625,108123.7890625,97771520
2025-10-16 21:31:00+00:00,108135.0546875,108135.0546875,108135.0546875,108135.0546875,0
2025-10-16 21:33:00+00:00,108224.7578125,108224.7578125,108224.7578125,108224.7578125,940793856
2025-10-16 21:34:00+00:00,108256.3359375,108256.3359375,108256.3359375,108256.3359375,0
2025-10-16 21:36:00+00:00,108350.921875,108350.921875,108350.921875,108350.921875,0
2025-10-16 21:38:00+00:00,108319.7421875,108319.7421875,108319.7421875,108319.7421875,1342119936
2025-10-16 21:39:00+00:00,108300.7890625,108300.7890625,108300.7890625,108300.7890625,0
2025-10-16 21:40:00+00:00,108335.5859375,108335.5859375,108335.5859375,108335.5859375,0
2025-10-16 21:41:00+00:00,108287.65625,108287.65625,108287.65625,108287.65625,0
2025-10-16 21:43:00+00:00,108270.6015625,108270.6015625,108270.6015625,108270.6015625,0
2025-10-16 21:44:00+00:00,108287.3828125,108287.3828125,108287.3828125,108287.3828125,0
2025-10-16 21:45:00+00:00,108300.0078125,108300.0078125,108300.0078125,108300.0078125,70967296
2025-10-16 21:46:00+00:00,108301.3671875,108301.3671875,108301.3671875,108301.3671875,0
2025-10-16 21:48:00+00:00,108364.0,108364.0,108364.0,108364.0,213803008
2025-10-16 21:49:00+00:00,108412.6171875,108412.6171875,108412.6171875,108412.6171875,0
2025-10-16 21:51:00+00:00,108428.171875,108428.171875,108428.171875,108428.171875,0
2025-10-16 21:52:00+00:00,108462.453125,108462.453125,108462.453125,108462.453125,126820352
2025-10-16 21:53:00+00:00,108410.4453125,108410.4453125,108410.4453125,108410.4453125,0
2025-10-16 21:54:00+00:00,108395.625,108395.625,108395.625,108395.625,0
2025-10-16 21:56:00+00:00,108425.8125,108425.8125,108425.8125,108425.8125,0
2025-10-16 21:57:00+00:00,108425.2890625,108425.2890625,108425.2890625,108425.2890625,0
2025-10-16 21:58:00+00:00,108419.546875,108419.546875,108419.546875,108419.546875,70008832
2025-10-16 21:59:00+00:00,108437.5390625,108437.5390625,108437.5390625,108437.5390625,0
2025-10-16 22:00:00+00:00,108462.359375,108462.359375,108462.359375,108462.359375,196657152
2025-10-16 22:02:00+00:00,108307.46875,108307.46875,108307.46875,108307.46875,2269233152
2025-10-16 22:03:00+00:00,108398.7578125,108398.7578125,108398.7578125,108398.7578125,0
2025-10-16 22:04:00+00:00,108402.265625,108402.265625,108402.265625,108402.265625,0
2025-10-16 22:06:00+00:00,108302.3515625,108302.3515625,108302.3515625,108302.3515625,1157726208
2025-10-16 22:08:00+00:00,108345.5546875,108345.5546875,108345.5546875,108345.5546875,0
2025-10-16 22:09:00+00:00,108314.6796875,108314.6796875,108314.6796875,108314.6796875,1151574016
2025-10-16 22:11:00+00:00,108339.3125,108339.3125,108339.3125,108339.3125,0
2025-10-16 22:12:00+00:00,108315.734375,108315.734375,108315.734375,108315.734375,249544704
2025-10-16 22:14:00+00:00,108261.25,108261.25,108261.25,108261.25,65896448
2025-10-16 22:15:00+00:00,108118.21875,108118.21875,108118.21875,108118.21875,0
2025-10-16 22:17:00+00:00,108139.875,108139.875,108139.875,108139.875,0
2025-10-16 22:18:00+00:00,108178.890625,108178.890625,108178.890625,108178.890625,83869696
